"","date","market_price","avg_block_size","estimated_transaction_volume_usd","estimated_transaction_volume","output_volume","n_transactions","miners_revenue","difficulty","market_cap","cost_per_transaction","transaction_fees"
"214","2010-03-05 00:00:00",0,0.000465874285714286,0,19150,27900,178,0,3.78117925203377,0,0,0
"215","2010-03-07 00:00:00",0,0.000294890173410405,0,7555,16250,178,0,3.78117925203377,0,0,0
"216","2010-03-09 00:00:00",0,0.000277486486486486,0,4000,11400,149,0,4.53108175007069,0,0,0
"217","2010-03-11 00:00:00",0,0.000288479452054795,0,4351,11749.99,154,0,4.53108175007069,0,0,0
"218","2010-03-13 00:00:00",0,0.000243582278481013,0,1900,9800,160,0,4.53108175007069,0,0,0
"219","2010-03-15 00:00:00",0,0.000223758064516129,0,7,6302,128,0,4.53108175007069,0,0,0
"220","2010-03-17 00:00:00",0,0.000259170731707317,0,2151,8301,127,0,4.53108175007069,0,0,0
"221","2010-03-19 00:00:00",0,0.000371007518796992,0,8820,15470,144,0,4.53108175007069,0,0,0
"222","2010-03-21 00:00:00",0,0.000236397790055249,0,1567,11552,191,0,4.53108175007069,0,0,0
"223","2010-03-23 00:00:00",0,0.000258741463414634,0,3703,13960.59,215,0,4.56516291033707,0,0,0
"224","2010-03-25 00:00:00",0,0.000432338709677419,0,24500,33800,197,0,4.56516291033707,0,0,0
"225","2010-03-27 00:00:00",0,0.000256201149425287,0,4225,12950,182,0,4.56516291033707,0,0,0
"226","2010-03-29 00:00:00",0,0.000261817708333333,0,3650,13250,205,0,4.56516291033707,0,0,0
"227","2010-03-31 00:00:00",0,0.000228613526570048,0,1050,11400,213,0,4.56516291033707,0,0,0
"228","2010-04-02 00:00:00",0,0.000239283783783784,0,1400,8800,155,0,6.08547690600079,0,0,0
"229","2010-04-04 00:00:00",0,0.000249277108433735,0,2107,10500,175,0,6.08547690600079,0,0,0.26
"230","2010-04-06 00:00:00",0,0.000378641379310345,0,10305,19633.45,175,0,6.08547690600079,0,0,0
"231","2010-04-08 00:00:00",0,0.000264866666666667,0,3238,13238.74,208,0,6.08547690600079,0,0,0
"232","2010-04-10 00:00:00",0,0.000431445833333333,0,22838,53193,294,0,6.08547690600079,0,0,0
"233","2010-04-12 00:00:00",0,0.000338958525345622,0,23619,43764.61,270,0,7.81979699335383,0,0,0
"234","2010-04-14 00:00:00",0,0.000287665,0,5149,15257.29,230,0,7.81979699335383,0,0,0
"235","2010-04-16 00:00:00",0,0.000319237623762376,0,7691,27931.63,234,0,7.81979699335383,0,0,0
"236","2010-04-18 00:00:00",0,0.00130918490566038,0,8830,25304.6,1337,0,7.81979699335383,0,0,0
"237","2010-04-20 00:00:00",0,0.000461834146341463,0,31926,42263.8,242,0,7.81979699335383,0,0,0
"238","2010-04-22 00:00:00",0,0.000317887005649717,0,22122,31902.85,210,0,11.4643158055141,0,0,0
"239","2010-04-24 00:00:00",0,0.000393163265306122,0,2816,19781.1,191,0,11.4643158055141,0,0,0
"240","2010-04-26 00:00:00",0,0.000356264705882353,0,8540,17815.5,220,0,11.4643158055141,0,0,0
"241","2010-04-28 00:00:00",0,0.000326982857142857,0,6769,16271.87,219,0,11.4643158055141,0,0,0
"242","2010-04-30 00:00:00",0,0.000272954248366013,0,33252,40960.32,181,0,11.4643158055141,0,0,0
"243","2010-05-02 00:00:00",0,0.000257170588235294,0,2229,12403,197,0,11.4643158055141,0,0,0
"244","2010-05-04 00:00:00",0,0.000323738461538462,0,5960,12603.99,151,0,12.8491831478238,0,0,0
"245","2010-05-06 00:00:00",0,0.000340443708609271,0,9500,17099.97,173,0,12.8491831478238,0,0,0
"246","2010-05-08 00:00:00",0,0.000266182432432432,0,3211,10660,170,0,12.8491831478238,0,0,0
"247","2010-05-10 00:00:00",0,0.000312313868613139,0,5951,12842.67,161,0,12.8491831478238,0,0,0
"248","2010-05-12 00:00:00",0,0.000295099173553719,0,9450,15700,147,0,12.8491831478238,0,0,0
"249","2010-05-14 00:00:00",0,0.000348691666666667,0,12033,23275.33,148,0,12.8491831478238,0,0,0
"250","2010-05-16 00:00:00",0,0.0002910625,0,2689,7488.64,118,0,12.8491831478238,0,0,0
"251","2010-05-18 00:00:00",0,0.000320791666666667,0,7976,16526,217,0,12.8491831478238,0,0,0
"252","2010-05-20 00:00:00",0,0.000286890710382514,0,3888,13394.97,221,0,11.8462281497047,0,0,0
"253","2010-05-22 00:00:00",0,0.000308697916666667,0,46229,56336.75,227,0,11.8462281497047,0,0,0
"254","2010-05-24 00:00:00",0,0.000332426315789474,0,7821,17456,262,0,11.8462281497047,0,0,0
"255","2010-05-26 00:00:00",0,0.000316462264150943,0,13154,24062,259,0,11.8462281497047,0,0,0
"256","2010-05-28 00:00:00",0,0.000280803652968037,0,13093,42555.58,265,0,11.8462281497047,0,0,0
"257","2010-05-30 00:00:00",0,0.00034312582781457,0,12593,30539.71,200,0,16.6190787518574,0,0,0
"258","2010-06-01 00:00:00",0,0.000362263157894737,0,7492,14142.01,178,0,16.6190787518574,0,0,0
"259","2010-06-03 00:00:00",0,0.000393375796178344,0,8251,16514.24,219,0,16.6190787518574,0,0,0
"260","2010-06-05 00:00:00",0,0.000304489208633094,0,4450,11400,188,0,16.6190787518574,0,0,0
"261","2010-06-07 00:00:00",0,0.000471544871794872,0,20603,28453.31,211,0,16.6190787518574,0,0,0
"262","2010-06-09 00:00:00",0,0.000298320987654321,0,17257,54760.96,199,0,16.6190787518574,0,0,0
"263","2010-06-11 00:00:00",0,0.000355458333333333,0,7488,28105,248,0,16.6190787518574,0,0,0
"264","2010-06-13 00:00:00",0,0.000326639751552795,0,6442,15143.46,221,0,17.3814881581401,0,0,0
"265","2010-06-15 00:00:00",0,0.000383658163265306,0,18693,55578,288,0,17.3814881581401,0,0,0
"266","2010-06-17 00:00:00",0,0.000398741258741259,0,27213,43867.51,208,0,17.3814881581401,0,0,0
"267","2010-06-19 00:00:00",0,0.00046870253164557,0,45869,63472.79,218,0,17.3814881581401,0,0,0
"268","2010-06-21 00:00:00",0,0.000372203703703704,0,6033,45623.09,242,0,17.3814881581401,0,0,0
"269","2010-06-23 00:00:00",0,0.000357485380116959,0,7373,43859.22,242,0,17.3814881581401,0,0,0
"270","2010-06-25 00:00:00",0,0.000347513157894737,0,8608,40130,227,0,19.4047963283822,0,0,0
"271","2010-06-27 00:00:00",0,0.000325729559748428,0,11701,33347.74,215,0,19.4047963283822,0,0,0
"272","2010-06-29 00:00:00",0,0.000446801242236025,0,29696,59574.05,253,0,19.4047963283822,0,0,0
"273","2010-07-01 00:00:00",0,0.000830182692307692,0,32945,47384.78,273,0,19.4047963283822,0,0,1.37
"274","2010-07-03 00:00:00",0,0.000621565,0,98557,129295.4,283,0,19.4047963283822,0,0,0
"275","2010-07-05 00:00:00",0,0.00046575,0,50746,59620,243,0,19.4047963283822,0,0,0
"276","2010-07-07 00:00:00",0,0.00043324025974026,0,42100,61310.31,209,0,23.5012572229032,0,0,0
"277","2010-07-09 00:00:00",0,0.000318920634920635,0,6161,25316,258,0,23.5012572229032,0,0,0
"278","2010-07-11 00:00:00",0,0.000347338983050847,0,19383,33656.99,242,0,23.5012572229032,0,0,0
"279","2010-07-13 00:00:00",0,0.000605849462365591,0,41971,375367.98,1739,0,45.3858223410126,0,0,0
"280","2010-07-15 00:00:00",0,0.00101535576923077,0,55359,108133.06,1793,0,45.3858223410126,0,0,0.61
"281","2010-07-17 00:00:00",0,0.000788092896174863,0,29286,44761.64,462,0,181.543289364051,0,0,0.09
"282","2010-07-19 00:00:00",0,0.000959512195121951,0,34326,56879.76,487,0,181.543289364051,0,0,0.31
"283","2010-07-21 00:00:00",0,0.000661321782178218,0,18803,36352.93,465,0,181.543289364051,0,0,0
"284","2010-07-23 00:00:00",0,0.000511175257731959,0,15656,40387.12,392,0,181.543289364051,0,0,0.01
"285","2010-07-25 00:00:00",0,0.00426296728971963,0,20083,61276.82,2337,0,181.543289364051,0,0,2.87
"286","2010-07-27 00:00:00",0,0.00136654285714286,0,63497,83431.72,445,0,244.213223092375,0,0,1.9
"287","2010-07-29 00:00:00",0,0.00470955428571429,0,56599,67470.65,3455,0,244.213223092375,0,0,0.95
"288","2010-07-31 00:00:00",0,0.000527296296296296,0,15079,26849.89,295,0,244.213223092375,0,0,0.41
"289","2010-08-02 00:00:00",0,0.000431838582677165,0,14020,80756.88,413,0,244.213223092375,0,0,0.36
"290","2010-08-04 00:00:00",0,0.000524587719298246,0,27509,43476.55,375,0,244.213223092375,0,0,0
"291","2010-08-06 00:00:00",0,0.000731981366459627,0,16385,27828.86,368,0,352.16120906801,0,0,0
"292","2010-08-08 00:00:00",0,0.000486911458333333,0,11277,24398.03,323,0,352.16120906801,0,0,0
"293","2010-08-10 00:00:00",0,0.0013738115942029,0,54669,79568.17,402,0,352.16120906801,0,0,4.32
"294","2010-08-12 00:00:00",0,0.00045904128440367,0,22687,37502.57,407,0,352.16120906801,0,0,0
"295","2010-08-14 00:00:00",0,0.000436226053639847,0,11587,32041.73,424,0,352.16120906801,0,0,0
"296","2010-08-16 00:00:00",0,0.000754655172413793,0,18336,41918.88,318,0,511.773534256604,0,0,0
"297","2010-08-18 00:00:00",0.074,0.00197306015037594,2649,35791,52829.65,377,492.174,511.773534256604,277566.6,1.30550132625995,1.56
"298","2010-08-20 00:00:00",0.0667,0.000648694610778443,1410,21143,36647.52,398,556.945,511.773534256604,251208.875,1.39935929648241,0
"299","2010-08-22 00:00:00",0.0664,0.000490673366834171,1990,29971,45810.46,350,660.68,511.773534256604,251350.56,1.88765714285714,0
"300","2010-08-24 00:00:00",0.066889,0.000434224390243902,779,11639,28624.03,337,685.61225,511.773534256604,254612.9785,2.03445771513353,0
"301","2010-08-26 00:00:00",0.066499,0.000499177884615385,1224,18406,30534.45,374,691.5896,511.773534256604,254574.79675,1.84917005347594,0
"302","2010-08-28 00:00:00",0.065,0.00054559217877095,1579,24297,39471.259999,348,581.75,623.386959868928,249996.5,1.67169540229885,5e-07
"303","2010-08-30 00:00:00",0.069,0.000600879194630873,845,12242,20544.6000008,288,514.05,623.386959868928,266440.05,1.78489583333333,0.4
"304","2010-09-01 00:00:00",0.0649,0.000832289772727273,688,10608,25273.8899989,408,571.12,623.386959868928,251747.1,1.39980392156863,0.1300001
"305","2010-09-03 00:00:00",0.0634,0.0005302625,1751,27623,45194.3100001,314,507.2,623.386959868928,246914.47,1.61528662420382,0
"306","2010-09-05 00:00:00",0.0629,0.000532586419753086,862,13704,128716.02,303,509.49,623.386959868928,246039.64,1.68148514851485,0.01
"307","2010-09-07 00:00:00",0.06185,0.00051535761589404,1347,21773,34840.22,271,466.9675,623.386959868928,242922.06,1.72312730627306,0
"308","2010-09-09 00:00:00",0.0624,0.000665894039735099,1015,16263,40414.58,343,471.12,712.884864552097,246027.6,1.373527696793,0.11
"309","2010-09-11 00:00:00",0.062,0.000467783950617284,556,8960,17622.84,296,502.2,712.884864552097,245482.8,1.69662162162162,0
"310","2010-09-13 00:00:00",0.06201,0.000844920731707317,1412,22765,114883.92,436,508.482,712.884864552097,246598.2675,1.16624311926606,0
"311","2010-09-15 00:00:00",0.175,0.00073211170212766,4780,27312,46988.23039648,450,1645,712.884864552097,699282.5,3.65555555555556,0
"312","2010-09-17 00:00:00",0.0609,0.00043887962962963,1792,29419,44589.06,379,657.72,712.884864552097,244586.58,1.73540897097625,0
"313","2010-09-19 00:00:00",0.062599,0.000483890476190476,2963,47333,63683.90960352,339,657.2895,917.830741301512,252809.19145,1.93890707964602,0
"314","2010-09-21 00:00:00",0.0633,0.0011303220338983,1236,19532,39944.0800001,636,560.205,917.830741301512,256868.235,0.880825471698113,1e-07
"315","2010-09-23 00:00:00",0.063,0.00100934433962264,3306,52468,123082.78,698,667.8,917.830741301512,256863.6,0.956733524355301,0
"316","2010-09-25 00:00:00",0.0624,0.000634816831683168,1066,17081,32462.93,451,630.24,917.830741301512,255815.04,1.39742793791574,0
"317","2010-09-27 00:00:00",0.062206,0.000836063025210084,1445,23224,39222.8,639,740.2514,917.830741301512,256372.6981,1.15845289514867,0.02
"318","2010-09-29 00:00:00",0.06219,0.0025033615819209,4666,75030,152303.87,998,550.44369,1318.67005015359,257528.79,0.551546783567134,1.03
"319","2010-10-01 00:00:00",0.061999,0.0010720641025641,2350,37900,74309.81812108,563,483.5922,1318.67005015359,257658.54415,0.85895595026643,0.56
"320","2010-10-03 00:00:00",0.0614,0.00119123966942149,18961,308807,403512.37776813,401,371.47,1318.67005015359,255875.29,0.926359102244389,0.00776813
"321","2010-10-05 00:00:00",0.06301,0.000970455284552846,6490,102992,189281.43,353,387.5115,1318.67005015359,263457.412,1.09776628895184,0
"322","2010-10-07 00:00:00",0.0638,0.000686947976878613,7232,113361,175824,370,551.87,1318.67005015359,267797.31,1.49154054054054,0
"323","2010-10-09 00:00:00",0.12001,0.000908490196078431,14355,119618,164092.5,382,918.0765,1318.67005015359,505584.1285,2.40334162303665,0
"324","2010-10-11 00:00:00",0.1301,0.000633018181818182,5806,44629,71405.12000109,348,1073.325,1318.67005015359,550283.97,3.08426724137931,1.09e-06
"325","2010-10-13 00:00:00",0.095,0.000674828402366864,1954,20565,95713.93,350,802.75,1378.02816503733,403384.25,2.29357142857143,0
"326","2010-10-15 00:00:00",0.119,0.000513108108108108,7264,61040,145488.96,333,1100.75,1378.02816503733,507535,3.30555555555556,0
"327","2010-10-17 00:00:00",0.1045,0.000486127659574468,4489,42958,165836.54000109,485,1473.45,1378.02816503733,448414.725,3.0380412371134,0
"328","2010-10-19 00:00:00",0.1024,0.0012618683127572,2720,26563,269644.67,964,1244.16,1378.02816503733,441984,1.290622406639,0
"329","2010-10-21 00:00:00",0.109,0.00080950643776824,6726,61704,200194.23776615,602,1269.85,2149.02181494673,473016.4,2.1093853820598,0.00776615
"330","2010-10-23 00:00:00",0.10901,0.00110545977011494,2456,22526,49203.8,623,948.387,2149.02181494673,474842.1095,1.52229052969502,0.05
"331","2010-10-25 00:00:00",0.15,0.000634438095238095,4299,28663,154213.65,479,1575,2149.02181494673,656385,3.28810020876827,0
"332","2010-10-27 00:00:00",0.19,0.000904466981132075,18235,95974,231666.64,569,2014,2149.02181494673,835734,3.53954305799649,0
"333","2010-10-29 00:00:00",0.191,0.000631425531914894,16111,84353,136452.55,466,2244.25,2149.02181494673,844430.1,4.81598712446352,0
"334","2010-10-31 00:00:00",0.199,0.00047793956043956,7535,37864,61979.37,311,1810.9,3091.7368904118,883997.8,5.82282958199357,0
"335","2010-11-02 00:00:00",0.1955,0.000474732142857143,4977,25460,65171.14,283,1642.2,3091.7368904118,871930,5.80282685512368,0
"336","2010-11-04 00:00:00",0.23601,0.000485916230366492,28594,121157,162239.24,339,2253.8955,3091.7368904118,1057230.396,6.6486592920354,0
"337","2010-11-06 00:00:00",0.29,0.00061270297029703,28387,97886,121427.3,389,2929,3091.7368904118,1305188.5,7.52956298200514,0
"338","2010-11-08 00:00:00",0.37,0.000842501915708812,134063,362333,455084.71,498,4828.5,3091.7368904118,1674657,9.69578313253012,0.83
"339","2010-11-10 00:00:00",0.2667,0.000525642487046632,6184,23186,59232.5,372,2573.655,4536.35372327504,1212884.925,6.91842741935484,0
"340","2010-11-12 00:00:00",0.251,0.000438830409356725,3054,12168,43331.06,296,2146.05,4536.35372327504,1146542.9,7.25016891891892,0
"341","2010-11-14 00:00:00",0.299,0.00052640756302521,5671,18968,36107,399,3558.1,4536.35372327504,1372634.25,8.91754385964912,0
"342","2010-11-16 00:00:00",0.2827,0.0178565801104972,17785,62913,478994.38,12087,2558.435,4536.35372327504,1303487.295,0.211668321336974,0.48
"343","2010-11-18 00:00:00",0.289999,0.000455174904942966,5600,19312,64061.66,434,3813.48685,4536.35372327504,1344580.3635,8.78683605990783,0
"344","2010-11-20 00:00:00",0.289,0.024283,12813,44336,171110.34,12322,1661.75,6866.89864897274,1344008.95,0.134860412270735,0.73
"345","2010-11-22 00:00:00",0.282,0.0006892125,4200,14892,37773.97,395,2256,6866.89864897274,1315614.6,5.71139240506329,0.6
"346","2010-11-24 00:00:00",0.28299,0.00363227027027027,8045,28430,52383.97,2749,2617.6575,6866.89864897274,1324888.4325,0.952221716987996,0.31
"347","2010-11-26 00:00:00",0.289,0.00194627586206897,24631,85229,104730.61,1542,2933.35,6866.89864897274,1358155.5,1.90230220492866,0.37
"348","2010-11-28 00:00:00",0.28461,0.000780228915662651,5060,17779,33924.38,457,2362.263,6866.89864897274,1342491.1395,5.16906564551422,0.01
"349","2010-11-30 00:00:00",0.275,0.000663009523809524,10313,37503,51951.56,455,2887.5,8078.19525792509,1302963.75,6.34615384615385,0.01
"350","2010-12-02 00:00:00",0.25,0.000816160621761658,12297,49189,80412.8,472,2412.5,8078.19525792509,1189137.5,5.11122881355932,0.07
"351","2010-12-04 00:00:00",0.2589,0.00056213698630137,11174,43158,62846.94792852,402,2834.955,8078.19525792509,1236791.19,7.05212686567164,0.01
"352","2010-12-06 00:00:00",0.225,0.0004936625,15403,68458,109183.74613297,447,2700,8078.19525792509,1080225,6.04026845637584,0.05518713
"353","2010-12-08 00:00:00",0.2477,0.000690181818181818,8015,32359,64972.24655246,537,2860.935,8078.19525792509,1194954.34,5.32762569832402,0.08
"354","2010-12-10 00:00:00",0.204,0.000717946666666667,3359,16465,40043.89000109,382,1530,12251.9997603745,988216.8,4.00523560209424,0.06000109
"355","2010-12-12 00:00:00",0.228,0.000924764367816092,2639,11573,51986.97893365,564,1983.6,12251.9997603745,1108422,3.51702127659574,0.16893365
"356","2010-12-14 00:00:00",0.23,0.00138856441717791,8236,35810,159576.29246867,683,1874.5,12251.9997603745,1121767.5,2.74450951683748,0.03395871
"357","2010-12-16 00:00:00",0.2459,0.000784763440860215,4728,19227,94420.28754057,523,2286.87,12251.9997603745,1203803.45,4.37260038240918,0.10473581
"358","2010-12-18 00:00:00",0.249,0.00107956962025316,6928,27822,86309.05199996,466,1967.1,12251.9997603745,1223100.45,4.22124463519313,0.21944472
"359","2010-12-20 00:00:00",0.275,0.00163061006289308,2735,9947,69753.3388443,934,2186.25,12251.9997603745,1355530,2.34073875802998,0.07883365
"360","2010-12-22 00:00:00",0.267,0.001265,14144,52973,122101.31241905,634,2109.3,14484.1623612254,1320835.65,3.32697160883281,0.17743052
"361","2010-12-24 00:00:00",0.25,0.00111351333333333,2077,8306,73279.397738,578,1875,14484.1623612254,1240400,3.2439446366782,0.08829328
"362","2010-12-26 00:00:00",0.269999,0.0012342925170068,1680,6221,93879.60339267,650,1984.49265,14484.1623612254,1343798.52295,3.05306561538462,0.07
"363","2010-12-28 00:00:00",0.28,0.00115266272189349,8990,32108,81651.99112837,584,2366,14484.1623612254,1398194,4.0513698630137,0.09056339
"364","2010-12-30 00:00:00",0.299999,0.001118775,7230,24101,66672.77922143,542,2399.992,14484.1623612254,1503039.98985,4.4280295202952,0.13238552
"365","2011-01-01 00:00:00",0.299998,0.00100907303370787,4249,14165,73186.62915258,594,2669.9822,14484.1623612254,1508164.9455,4.49491952861953,0.06915258
"366","2011-01-03 00:00:00",0.299998,0.00187244512195122,4844,16147,64231.71771278,853,2459.9836,16307.420938524,1513324.9111,2.88391981242673,0.69638641
"367","2011-01-05 00:00:00",0.298998,0.00223195333333333,4746,15872,55566.72039877,1192,2242.485,16307.420938524,1512645.8319,1.88127936241611,0.05838636
"368","2011-01-07 00:00:00",0.322,0.001660625,5304,16471,54915.81689414,880,2318.4,16307.420938524,1633699.2,2.63454545454545,0.07352512
"369","2011-01-09 00:00:00",0.322998,0.00214500657894737,4919,15229,46365.63234567,1193,2454.7848,16307.420938524,1644318.2184,2.05765699916178,0.13765433
"370","2011-01-11 00:00:00",0.329,0.00229008024691358,10925,33205,85878.09849458,1262,2664.9,16307.420938524,1680285.25,2.11164817749604,0.03
"371","2011-01-13 00:00:00",0.405,0.0019143027027027,12205,30136,74079.13533619,1271,3746.25,16307.420938524,2075564.25,2.94748229740362,0.08
"372","2011-01-15 00:00:00",0.4,0.00168487790697674,19660,49149,99128.74571752,932,3440,18437.6443921663,2056860,3.69098712446352,0.10987774
"373","2011-01-17 00:00:00",0.4,0.00136477456647399,21248,53120,91444.84939532,816,3460,18437.6443921663,2063780,4.24019607843137,0.15276428
"374","2011-01-19 00:00:00",0.3401,0.00166723163841808,14224,41823,93918.80255437,967,3009.885,18437.6443921663,1760391.61,3.11260082730093,0.06323904
"375","2011-01-21 00:00:00",0.44,0.00182092696629213,9737,22131,60052.79392086,1047,3916,18437.6443921663,2285096,3.74021012416428,0.02048576
"376","2011-01-23 00:00:00",0.4443,0.00229658235294118,18353,41308,82264.66234039,1073,3776.55,18437.6443921663,2314847.43,3.51961789375582,0.29048576
"377","2011-01-25 00:00:00",0.425,0.00192625641025641,9593,22572,76827.20776947,965,3315,18437.6443921663,2221432.5,3.43523316062176,0.14
"378","2011-01-27 00:00:00",0.4174,0.0019316375,244197,585044,907174.35,900,3339.2,22012.3813379939,2189116.91,3.71022222222222,0.49
"379","2011-01-29 00:00:00",0.446,0.00293268666666667,9028,20243,64724.60195608,1290,3345,22012.3813379939,2346093.8,2.59302325581395,0.31195608
"380","2011-01-31 00:00:00",0.5,0.00575808,11063,22125,256095.77982325,1815,3751.5,22012.3813379939,2638000,2.06694214876033,3.39
"381","2011-02-02 00:00:00",0.840099,0.00238365432098765,70019,83347,157297.492015,1004,6804.8019,22012.3813379939,4446686.01195,6.77769113545817,0.28
"382","2011-02-04 00:00:00",0.88,0.00152610526315789,23600,26818,59511.57695323,918,8360,22012.3813379939,4672800,9.10675381263617,0.08586535
"383","2011-02-06 00:00:00",0.92,0.00166917714285714,22269,24206,66778.55139172,857,8050,22012.3813379939,4901668,9.39323220536756,0.13
"384","2011-02-08 00:00:00",0.9,0.00152833139534884,26738,29709,73028.91772069,842,7740,25997.8799288144,4812120,9.19239904988124,0.32049075
"385","2011-02-10 00:00:00",1.1,0.00338155026455026,72572,65974,238910.28262316,1866,10395,25997.8799288144,5901940,5.57073954983923,0.80304408
"386","2011-02-12 00:00:00",1.0899,0.00313104736842105,36859,33819,160649.73340822,1903,10354.05,25997.8799288144,5868512.055,5.44090909090909,0.63186934
"387","2011-02-14 00:00:00",1.08,0.00379358064516129,29065,26912,112566.04,1978,10046.16,25997.8799288144,5836266,5.07894843276036,2.13
"388","2011-02-16 00:00:00",1.05019,0.00251511255411255,30500,29042,79208.8758038,2062,12129.6945,25997.8799288144,5698435.959,5.88249005819593,0.22346193
"389","2011-02-18 00:00:00",1.05019,0.00305852777777778,30662,29197,114822.03,2086,11342.052,36459.8869250751,5722380.291,5.43722531160115,0.46
"390","2011-02-20 00:00:00",0.954896,0.00261826595744681,29573,30970,211556.62,1698,8976.0224,36459.8869250751,5220511.9216,5.28623227326266,0.18
"391","2011-02-22 00:00:00",0.869499,0.00301751886792453,27368,31476,215033.45,2152,9216.6894,36459.8869250751,4770941.013,4.28284823420074,0.19
"392","2011-02-24 00:00:00",0.9499,0.00285135981308411,30986,32620,219771.56769472,1957,10163.93,36459.8869250751,5233806.515,5.19362800204394,0.15769472
"393","2011-02-26 00:00:00",0.988567,0.00251033466135458,52359,52964,187552.79050574,1964,12406.51585,36459.8869250751,5470235.4945,6.31696326374745,0.71049575
"394","2011-02-28 00:00:00",0.949231,0.00351992814371258,24184,25477,124226.53785377,1932,7926.07885,55589.5181268687,5273357.8974,4.10252528467909,0.53785377
"395","2011-03-02 00:00:00",0.9498,0.00531863313609467,97038,102167,1775312.64438385,2974,8025.81,55589.5181268687,5290718.43,2.69865837256221,0.2465
"396","2011-03-04 00:00:00",0.9392,0.00353198492462312,39776,42351,255314.98936426,2119,9345.9792,55589.5181268687,5249611.44,4.41056120811704,1.3986
"397","2011-03-06 00:00:00",0.910445,0.00283335185185185,40280,44242,199347.46462115,1918,12295.559725,55589.5181268687,5113241.209,6.41061508081335,5.13130001
"398","2011-03-08 00:00:00",0.9072,0.00445845077720207,37702,41558,163024.8859329,2530,8758.1088,55589.5181268687,5114430.72,3.46170308300395,4.60833744
"399","2011-03-10 00:00:00",0.87,0.00412505882352941,115881,133197,267187.87251533,1491,5178.24,76192.6193475137,4916761.5,3.47299798792757,2.47963744
"400","2011-03-12 00:00:00",0.9197,0.00611762773722628,60424,65700,150036.54025556,2812,6300.8647,76192.6193475137,5210146.485,2.24070579658606,1.48693618
"401","2011-03-14 00:00:00",0.9,0.00805876068376068,124309,138121,212568.10839091,2981,5266.8,76192.6193475137,5109165,1.76678966789668,2.1816162
"402","2011-03-16 00:00:00",0.89,0.00662354109589041,61691,69316,152458.1538863,3237,6497.89,76192.6193475137,5063210,2.00738029039234,1.81
"403","2011-03-18 00:00:00",0.850617,0.00589897826086956,57847,68006,174095.30807883,2759,5870.107917,76192.6193475137,4850600.91165,2.12762157194636,1.22279998
"404","2011-03-20 00:00:00",0.79,0.006207824,34938,44225,122537.4135075,2674,4938.29,76192.6193475137,4514178.5,1.84678010471204,1.3370787
"405","2011-03-22 00:00:00",0.799646,0.005704,63477,79382,207804.87184734,2301,5046.565906,76192.6193475137,4580532.2172,2.19320552194698,11.2703
"406","2011-03-24 00:00:00",0.9,0.00499834210526316,98185,109095,260657.81510658,2218,6848.1,76192.6193475137,5168880,3.08751127141569,9.62159233
"407","2011-03-26 00:00:00",0.905,0.00749824822695035,101642,112312,408306.66527407,2987,6383.87,68977.7846302096,5211306.75,2.13721794442585,4.7801
"408","2011-03-28 00:00:00",0.8575,0.00751121472392638,57362,66894,157029.05181182,3420,6992.055,68977.7846302096,4951333.625,2.04446052631579,4.863
"409","2011-03-30 00:00:00",0.795,0.00389839102564103,43376,54561,116933.28828523,1625,6203.385,68977.7846302096,4602771.75,3.81746769230769,3.93090001
"410","2011-04-01 00:00:00",0.79997,0.00334802857142857,38322,47904,90372.37297257,1573,7002.13741,68977.7846302096,4646625.745,4.45145417037508,3.1
"411","2011-04-03 00:00:00",0.7998,0.00341412574850299,45209,56526,107196.00132047,1603,6680.7294,68977.7846302096,4659874.74,4.16764154709919,3.15010002
"412","2011-04-05 00:00:00",0.71,0.00406278217821782,45955,64725,151570.1365222,2272,7174.55,68977.7846302096,4150234,3.1578125,5.4307
"413","2011-04-07 00:00:00",0.7677,0.00401234567901235,51998,67732,122171.95116611,1842,6220.6731,82345.6441129666,4499067.465,3.37712980456026,3.1702
"414","2011-04-09 00:00:00",0.7676,0.00397670440251572,48280,62897,145607.4084424,1749,6105.4904,82345.6441129666,4510571.12,3.49084642652945,4.18
"415","2011-04-11 00:00:00",0.781,0.00495605194805195,36299,46477,85909.93001013,1879,6016.824,82345.6441129666,4601886.3,3.20214156466205,4.72078885
"416","2011-04-13 00:00:00",1,0.0049487960199005,74439,74439,191554.50993013,2480,10053,82345.6441129666,5910700,4.05362903225806,3.67138575
"417","2011-04-15 00:00:00",1.08999,0.00712181481481482,100098,91834,141473.83766464,2001,7359.61248,82345.6441129666,6458844.744,3.67796725637181,2.15104348
"418","2011-04-17 00:00:00",1.085,0.00477456741573034,780771,719605,1376826.72850484,2320,9657.585,82345.6441129666,6447992.25,4.16275215517241,1.9425
"419","2011-04-19 00:00:00",1.19,0.00893185815602837,2000468,1681065,2177926.08470545,3567,8395.45,92347.5909520943,7089663,2.35364451920381,5.88128213
"420","2011-04-21 00:00:00",1.1979,0.00415923636363636,73586,61429,136189.27482482,1912,9886.2687,92347.5909520943,7155236.385,5.17064262552301,3.63999931
"421","2011-04-23 00:00:00",1.549,0.00487695294117647,128333,82849,136771.9290103,2100,13174.245,92347.5909520943,9278974.7,6.27345,5.3103
"422","2011-04-25 00:00:00",1.701,0.00595885638297872,76427,44931,103284.59349904,2516,16001.307,92347.5909520943,10218927.6,6.35981995230525,7.87326592
